Nom anglais;Nom francais;Lien Alucare;Lien Mister Tix;Lien Inteleria;Faction
Pit cur;Batard d Arene;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-batard-darene-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/pit-cur/;DEMONSPAWN
Pitspawn;Frai de mine;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-frai-de-mine-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/pitspawn/;DEMONSPAWN
Vilespawn;Vil Rejeton;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-vil-rejeton-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/vilespawn/;DEMONSPAWN
Crypt King Graal;Graal Roi de Crypte;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-graal-roi-de-crypte-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/graal/;https://www.inteleria.com/champion-list/crypt-king-graal/;UNDEAD_HORDES
Skartorsis;Skartorsis;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-skartorsis-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/skartorsis/;https://www.inteleria.com/champion-list/skartorsis/;UNDEAD_HORDES
Bad el Kazar;Bad el Kazar;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-bad-el-kazar-equipement-et-maitrise/ ;https://mistertix.fr/liste-hero/bad-el-kazar/;https://www.inteleria.com/champion-list/bad-el-kazar/;UNDEAD_HORDES
Bloodgorged;Gorgedesang;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-gorgedesang-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/gorgedesang/;https://www.inteleria.com/champion-list/bloodgorged/;UNDEAD_HORDES
Ma Shalled;Ma Shalled;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-mashalled-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/ma-shalled/;https://www.inteleria.com/champion-list/mashalled/;UNDEAD_HORDES
Nethril;Nethril;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-nethril-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/nethril-2/;https://www.inteleria.com/champion-list/nethril/;UNDEAD_HORDES
Suzerain Katonn;Suzerain Katonn;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-suzerain-katonn-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/suzerain-katonn/;https://www.inteleria.com/champion-list/suzerain-katonn/;UNDEAD_HORDES
Harvest Jack;Jack le Moissonneur;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-jack-le-moissonneur-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/jack-le-moissonneur/;https://www.inteleria.com/champion-list/harvest-jack/;UNDEAD_HORDES
Siphi The Lost Bride;Siphi la Mariee Egaree;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-siphi-mariee-egaree-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/1203/;https://www.inteleria.com/champion-list/siphi-the-lost-bride/;UNDEAD_HORDES
Rotos The Lost Groom;Rotos le Marie Egare;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-rotos-le-marie-egare-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/rotos-le-marie-egare/;https://www.inteleria.com/champion-list/rotos-the-lost-groom/;UNDEAD_HORDES
Saito;Saito;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-saito-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/saito/;UNDEAD_HORDES
Little miss Annie;Damoiselle Annie;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-damoiselle-annie-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/damoiselle-annie/;https://www.inteleria.com/champion-list/little-miss-annie/;UNDEAD_HORDES
Elegaius;Elegaius;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-elegaius-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/elegaius/;https://www.inteleria.com/champion-list/elegaius/;UNDEAD_HORDES
Urost the soulcage;Urost Capturame;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-urost-capturame-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/urost-the-soulcage/;UNDEAD_HORDES
Nekhret the great;Nekhret le Terrible;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-nekhret-le-terrible-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/nekhret-the-great/;UNDEAD_HORDES
Gorgorab;Gorgorab;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-gorgorab-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/gorgorab/;https://www.inteleria.com/champion-list/gorgorab/;UNDEAD_HORDES
Seeker;Chercheur;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-chercheur-seeker-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/chercheur/;https://www.inteleria.com/champion-list/seeker/;UNDEAD_HORDES
Catacomb Councilor;Conseiller Catacombe;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-conseiller-catacombe-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/conseiller-catacombe/;https://www.inteleria.com/champion-list/catacomb-councilor/;UNDEAD_HORDES
Athel;Athel;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-athel-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/athel/;https://www.inteleria.com/champion-list/dark-athel/;UNDEAD_HORDES
Husk;Cosse;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-cosse-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/cosse/;https://www.inteleria.com/champion-list/husk/;UNDEAD_HORDES
Karam;Karam;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-karam-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/karam/;https://www.inteleria.com/champion-list/karam/;UNDEAD_HORDES
Lich;Liche;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-liche-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/liche/;https://www.inteleria.com/champion-list/lich/;UNDEAD_HORDES
Hexia;Hexia;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-hexia-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/hexia/;https://www.inteleria.com/champion-list/hexia/;UNDEAD_HORDES
Defiled Sinner;Pecheur Souille;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-pecheur-souille-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/pecheur-souille/;https://www.inteleria.com/champion-list/defiled-sinner/;UNDEAD_HORDES
Corpse Collector;Ramasse Cadavres;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-ramasse-cadavres-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/ramasse-cadavres/;https://www.inteleria.com/champion-list/corpse-collector/;UNDEAD_HORDES
Mausoleum Mage;Mage de Mausolee;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-mage-de-mausolee-mausoleum-mage-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/mage-de-mausolee/;https://www.inteleria.com/champion-list/mausoleum-mage/;UNDEAD_HORDES
Zelotah;Zelotah;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-zelotah-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/zelotah/;https://www.inteleria.com/champion-list/zelotah/;UNDEAD_HORDES
Dark Elhain;Sombre Elhain;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-sombre-elhain-dark-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/sombre-elhain/;https://www.inteleria.com/champion-list/dark-elhain/;UNDEAD_HORDES
Balthus Drauglord;Balthus Drauglord;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-balthus-drauglord-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/balthus-drauglord/;UNDEAD_HORDES
Anax;Anax;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-anax-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/anax/;UNDEAD_HORDES
Vogoth;Vogoth;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-vogoth-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/vogoth/;UNDEAD_HORDES
Banshee;Banshee;alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-banshee-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/banshee/;UNDEAD_HORDES
Temptress;Tentatrice;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-tentatrice-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/temptress/;UNDEAD_HORDES
Sorceress;Magicienne;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-magicienne-sorceress-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/sorceress/;UNDEAD_HORDES
Grinner;Rictus;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-rictus-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/grinner/;UNDEAD_HORDES
Wretch;Pauvre Here;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-pauvre-here-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/wretch/;UNDEAD_HORDES
Bone Knight;Chevalier d Os ;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-chevalier-dos-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/bone-knight/;UNDEAD_HORDES
Rotting Mage;Mage Pourrissant;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-mage-pourrissant-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/rotting-mage/;UNDEAD_HORDES
Ghoulish Ranger;Ranger Macabre;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-ranger-macabre-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/ghoulish-ranger/;UNDEAD_HORDES
Arbalester;Arbaletrier;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-arbaletrier-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/arbalester/;UNDEAD_HORDES
Doomscreech;Crisseruine;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-crisseruine-doomscreech-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/doomscreech/;UNDEAD_HORDES
Hollow;Caverneux;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-caverneux-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/hollow/;UNDEAD_HORDES
Seducer;Seducteur;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-seducteur-seducer-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/seducteur/;https://www.inteleria.com/champion-list/seducer/;UNDEAD_HORDES
Stitched Beast;Bete suturee ;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-bete-suturee-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/stitched-beast/;UNDEAD_HORDES
Amarantine Skeleton;Squelette pourpre;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-squelette-pourpre-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/amarantine-skeleton/;UNDEAD_HORDES
Frozen Banshee;Banshee Gelee;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-banshee-gelee-frozen-banshee-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/banshee-gelee/;https://www.inteleria.com/champion-list/frozen-banshee/;UNDEAD_HORDES
Gravechill Killer;Tueur Glacetombe;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-tueur-glacetombe-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/gravechill-killer/;UNDEAD_HORDES
Corpulent Cadaver;Cadavre Corpulent;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-cadavre-corpulent-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/corpulent-cadaver/;UNDEAD_HORDES
Drowned bloatwraith;Spectrenfle Noye;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-spectrenfle-noye-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/drowned-bloatwraith/;UNDEAD_HORDES
Skullsquire;Cranecuyer;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-cranecuyer-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/skullsquire/;UNDEAD_HORDES
Skellag;Squelette;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-squelette-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/skellag/;UNDEAD_HORDES
Vulpine;Vulpin;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-vulpin-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/vulpine/;UNDEAD_HORDES
Dead crusader;Croise Mort;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-croise-mort-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/dead-crusader/;UNDEAD_HORDES
Dhampir;Dhampire;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-dhampire-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/dhampir/;UNDEAD_HORDES
Deathknight;Chevalier Mortel;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-chevalier-mortel-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/deathknight/;UNDEAD_HORDES
Death hound;Chien du Trepas;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-chien-du-trepas-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/death-hound/;UNDEAD_HORDES
Hellhound;Chien de l enfer;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-chien-de-lenfer-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/hellhound/;UNDEAD_HORDES
Rae;Rae;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-rae-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/rae/;https://www.inteleria.com/champion-list/rae/;DARK_ELVES
Lanakis The Chosen;Lanakis l Elue;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-lanakis-lelue-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/lanakis-lelue/;https://www.inteleria.com/champion-list/lanakis-the-chosen/;DARK_ELVES
Foli;Foli;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-foli-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/foli/;https://www.inteleria.com/champion-list/foli/;DARK_ELVES
Zavia;Zavia;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-zavia-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/zavia/;https://www.inteleria.com/champion-list/zavia/;DARK_ELVES
Vizier Ovelis;Vizir Ovelis;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-vizir-ovelis-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/vizir-ovelis/;https://www.inteleria.com/champion-list/vizier-ovelis/;DARK_ELVES
Astralith;Astralithe;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-astralithe-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/astralithe/;https://www.inteleria.com/champion-list/astralith/;DARK_ELVES
Queen Eva;Reine Eva;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-reine-eva-queen-eva-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/reine-eva/;https://www.inteleria.com/champion-list/queen-eva/;DARK_ELVES
Ghostborn;Nespectre;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-nespectre-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/nespectre/;https://www.inteleria.com/champion-list/ghostborn/;DARK_ELVES
Blind Seer;Prophetesse Aveugle;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-prophetesse-aveugle-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/prophetesse-aveugle/;https://www.inteleria.com/champion-list/blind-seer/;DARK_ELVES
Visix the unbowed;Visix l Insoumise;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-visix-linsoumise-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/visix-linsoumise/;https://www.inteleria.com/champion-list/visix-the-unbowed/;DARK_ELVES
Lydia Sirene de Mort;Lydia Sirene de mort;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-lydia-sirene-de-mort-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/lydia-sirene-de-mort/;https://www.inteleria.com/champion-list/lydia-the-deathsiren/;DARK_ELVES
Captain Temila;Capitaine Temila;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-capitaine-temila-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/capitaine-temila/;https://www.inteleria.com/champion-list/captain-temila/;DARK_ELVES
Spider;Araignee;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-araignee-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/araignee/;https://www.inteleria.com/champion-list/spider/;DARK_ELVES
Luria;Luria;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-luria-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/luria/;https://www.inteleria.com/champion-list/luria/;DARK_ELVES
Crimson Helm;Heaume incarnat;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-heaume-incarnat-rimson-helm-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/heaume-incarnat/;https://www.inteleria.com/champion-list/crimson-helm/;DARK_ELVES
Warden;Gardien;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-gardien-warden-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/gardien/;https://www.inteleria.com/champion-list/warden/;DARK_ELVES
Delver;Fouilleuse;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-fouilleuse-delver-equipement-et-maitrise/ ;https://mistertix.fr/liste-hero/fouilleuse/;https://www.inteleria.com/champion-list/delver/;DARK_ELVES
Lua;Lua;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-lua-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/lua/;https://www.inteleria.com/champion-list/lua/;DARK_ELVES
Psylar;Psylar;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-psylar-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/psylar/;https://www.inteleria.com/champion-list/psylar/;DARK_ELVES
Madame Serris;Madame Serris;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-madame-serris-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/madame-serris/;https://www.inteleria.com/champion-list/madame-serris/;DARK_ELVES
Fang Cleric;Pretre Croc;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-pretre-croc-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/pretre-croc/;https://www.inteleria.com/champion-list/fang-cleric/;DARK_ELVES
Kaiden;Kaiden;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-kaiden-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/kaiden/;https://www.inteleria.com/champion-list/kaiden/;DARK_ELVES
Rian the conjurer;Rian l illusionniste;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-rian-lillusionniste-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/rian-the-conjurer/;DARK_ELVES
Judge;Juge;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-juge-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/judge/;DARK_ELVES
Kael;Kael;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-kael-equipement-et-maitrise/ ;https://mistertix.fr/liste-hero/kael/;https://www.inteleria.com/champion-list/kael/;DARK_ELVES
Mystic Hand;Main Mystique;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-main-mystique-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/mystic-hand/;DARK_ELVES
Steel Bowyer;Steel Bowyer;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-archere-dacier-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/steel-bowyer/;DARK_ELVES
Spirithost;Hotesprit;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-hotesprit-spirithost-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/hotesprit/;https://www.inteleria.com/champion-list/spirithost/;DARK_ELVES
Hexweaver;Tissesortilege;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-tissesortilege-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/hexweaver/;DARK_ELVES
Wanderer;Vagabond;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-vagabond-artefact-et-maitrise/;;https://www.inteleria.com/champion-list/wanderer/;DARK_ELVES
Coldheart;CoeurFroid;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-coeurfroid-coldheart-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/coeurfroid/;https://www.inteleria.com/champion-list/coldheart/;DARK_ELVES
Paragon;Parangon;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-parangon-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/paragon/;DARK_ELVES
Retainer;Domestique;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-domestique-retainer-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/retainer/;DARK_ELVES
Eviscerator;Evisceratrice;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-evisceratrice-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/eviscerator/;DARK_ELVES
Pain keeper;Garde Douleur;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-garde-douleur-pain-keeper-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/garde-douleur/;https://www.inteleria.com/champion-list/pain-keeper/;DARK_ELVES
Harvester;Moissonneuse;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-moissonneuse-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/harvester/;DARK_ELVES
Sniper;Sniper;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-sniper-equipement-et-maitrise/ ;;https://www.inteleria.com/champion-list/sniper/;DARK_ELVES
Redeemer;Redemptrice;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-redemptrice-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/redeemer/;DARK_ELVES
Perce-coeur;Perce-coeur;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-perce-coeur-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/heartpiercer/;DARK_ELVES
Lurker;Rodeur;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-rodeur-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/lurker/;DARK_ELVES
Ranger;Ranger;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-ranger-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/ranger/;DARK_ELVES
Magekiller;Tueuse de Mage;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-tueuse-de-mage-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/magekiller/;DARK_ELVES
Bystophus;Bystophus;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-bystophus-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/bystophus/;https://www.inteleria.com/champion-list/bystophus/;KNIGHT_REVENANT
Tomb Lord;Seigneur Tombeau;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-seigneur-tombeau-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/seigneur-tombeau/;https://www.inteleria.com/champion-list/tomb-lord/;KNIGHT_REVENANT
Souless;Sans Ame;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-sans-ame-soulless-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/sans-ame/;https://www.inteleria.com/champion-list/soulless/;KNIGHT_REVENANT
Hegemon;Hegemon;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-hegemon-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/hegemon/;https://www.inteleria.com/champion-list/hegemon/;KNIGHT_REVENANT
Wurlim Frostking;Wurlim Roi du Gel;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-wurlim-roi-du-gel-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/wurlim/;https://www.inteleria.com/champion-list/wurlim-frostking/;KNIGHT_REVENANT
Narma the returned;Narma la ressuscitee;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-narma-la-ressuscitee-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/narma-la-ressuscitee/;https://www.inteleria.com/champion-list/narma-the-returned/;KNIGHT_REVENANT
Thea the tomb angel;Thea Ange Tombal;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-thea-ange-tombal-artefact-et-maitrise/ ;;https://www.inteleria.com/champion-list/thea-the-tomb-angel/;KNIGHT_REVENANT
Crypt Witch;Sorciere de Crypte;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-sorciere-de-crypte-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/sorciere-de-crypte/;https://www.inteleria.com/champion-list/crypt-witch/;KNIGHT_REVENANT
Pitiless One;Impitoyable;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-impitoyable-pitiless-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/impitoyable/;https://www.inteleria.com/champion-list/pitiless-one/;KNIGHT_REVENANT
Necrohunter;Necrochasseur;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-necrochasseur-necrohunter-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/necrochasseur/;https://www.inteleria.com/champion-list/necrohunter/;KNIGHT_REVENANT
Miscreated Monster;Monstre Mal Cree;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-monstre-mal-cree-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/monstre-mal-cree/;https://www.inteleria.com/champion-list/miscreated-monster/;KNIGHT_REVENANT
Sinesha;Sinesha;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-sinesha-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/sinesha/;https://www.inteleria.com/champion-list/sinesha/;KNIGHT_REVENANT
Doompriest;Pretresse de ruine;https://www.alucare.fr/wiki/guide-raid-shadow-legend/guide-sur-pretresse-de-ruine-doompriest-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/pretresse-de-ruine/;https://www.inteleria.com/champion-list/doompriest/;KNIGHT_REVENANT
Deathless;Immortelle;https://www.alucare.fr/wiki/guide-raid-shadow-legend/champion/guide-sur-immortelle-artefact-et-maitrise/ ;https://mistertix.fr/liste-hero/immortelle/;https://www.inteleria.com/champion-list/deathless/;KNIGHT_REVENANT
